,0,1,2,3
74,8073861683,https://www.standvirtual.com/anuncio/volvo-v40-cross-country-v40-cc-2-0-d2-geartronic-ID8Op6fx.html#4c2dca9b21,Volvo V40 Cross Country V40 CC 2.0 D2 GEARTRONIC,2 800
75,8073592276,https://www.standvirtual.com/anuncio/mercedes-benz-c-250-nacional-avantgad-ID8OnYag.html#4c2dca9b21,Mercedes-Benz C 250 NACIONAL AVANTGAD,6 950
76,8069331411,https://www.standvirtual.com/anuncio/smart-forfour-passion-ID8O65ID.html#4c2dca9b21,Smart ForFour PASSION,5 500
77,8053295938,https://www.standvirtual.com/anuncio/bmw-118-cabrio-ID8N0O9Y.html#4c2dca9b21,BMW 118 Cabrio,24 350
78,8072573900,https://www.standvirtual.com/anuncio/audi-a5-cabrio-2-0-tdi-ID8OjHeQ.html#4c2dca9b21,Audi A5 Cabrio 2.0 TDi,24 990
79,8072854038,https://www.standvirtual.com/anuncio/volvo-v40-r-design-ID8OkS7c.html#4c2dca9b21,Volvo V40 R-DESIGN,7 000
80,8074885708,https://www.standvirtual.com/anuncio/mercedes-benz-c-180-avantgarde-automtico-jante-18-amg-ID8OtoE4.html#4c2dca9b21,Mercedes-Benz C 180 Avantgarde Automático Jante 18 AMG,31 000
81,8051460973,https://www.standvirtual.com/anuncio/peugeot-508-ID8MT6NL.html#4c2dca9b21,Peugeot 508,5 900
82,8075275090,https://www.standvirtual.com/anuncio/renault-kadjar-1-5-dci-intens-ID8Ow1Vq.html#4c2dca9b21,Renault Kadjar 1.5 DCI INTENS,27 490
83,8074116889,https://www.standvirtual.com/anuncio/bmw-320-pack-m-ID8OqaDL.html#4c2dca9b21,BMW 320 pack M,35 999
84,8074952507,https://www.standvirtual.com/anuncio/citron-ds3-sport-chic-ID8OtG1t.html#4c2dca9b21,Citroën DS3 Sport Chic,9 500
85,8075274092,https://www.standvirtual.com/anuncio/renault-mgane-dci-intense-ID8Ow1Gk.html#4c2dca9b21,Renault Mégane DCI INTENSE,31 749
86,8074280814,https://www.standvirtual.com/anuncio/audi-a6-avant-2-0-tdi-multitronic-ID8OqRhI.html#4c2dca9b21,Audi A6 Avant 2.0 TDi Multitronic,28 999
87,8064765687,https://www.standvirtual.com/anuncio/renault-clio-sport-tourer-1-5-dci-limited-ID8NMWXW.html#4c2dca9b21,Renault Clio Sport Tourer 1.5 dCi Limited,26 749
88,8073385584,https://www.standvirtual.com/anuncio/renault-captur-1-5-dci-exclusive-ID8On6ov.html#4c2dca9b21,Renault Captur 1.5 dCi Exclusive,25 999
89,8070252559,https://www.standvirtual.com/anuncio/mercedes-benz-cls-250-sb-ID8O9XlR.html#4c2dca9b21,Mercedes-Benz CLS 250 SB,18 000
90,8073370513,https://www.standvirtual.com/anuncio/nissan-qashqai-ID8On2tr.html#4c2dca9b21,Nissan Qashqai,9 150
91,8073370670,https://www.standvirtual.com/anuncio/renault-talisman-1-6-dci-executive-edc-ID8On2wY.html#4c2dca9b21,Renault Talisman 1.6 dCi Executive EDC,18 000
92,8075186285,https://www.standvirtual.com/anuncio/renault-grand-scnic-g-scnic-1-5-dci-intens-hybrid-assist-ss-ID8OuEQ5.html#4c2dca9b21,Renault Grand Scénic G.SCÉNIC 1.5 DCI INTENS HYBRID ASSIST SS,19 900
93,8073386939,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-blue-dci-gt-line-ID8On6Kn.html#4c2dca9b21,Renault Mégane Sport Tourer 1.5 Blue dCi GT Line,15 500
94,8072859110,https://www.standvirtual.com/anuncio/volvo-v40-2-0-d2-kinetic-geartronic-ID8OkTr0.html#4c2dca9b21,Volvo V40 2.0 D2 KINETIC GEARTRONIC,25 900
95,8074951783,https://www.standvirtual.com/anuncio/audi-a3-sportback-2-0-tdi-advance-ID8OtFPN.html#4c2dca9b21,Audi A3 Sportback 2.0 TDi Advance,13 500
96,8075274984,https://www.standvirtual.com/anuncio/bmw-318-d-touring-line-modern-ID8Ow1UI.html#64231c9db8,BMW 318 D TOURING LINE MODERN,10 500
97,8075186277,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-mgane-st-1-5-dci-gt-line-ID8OuEPX.html#64231c9db8,Renault Mégane Sport Tourer MÉGANE ST 1.5 DCI GT LINE,12 990
98,8072574444,https://www.standvirtual.com/anuncio/bmw-320-m-coup-nacional-ID8OjHnC.html#64231c9db8,BMW 320 M coupé Nacional,34 900
99,8070317227,https://www.standvirtual.com/anuncio/ford-focus-st-1-5-tdci-titanium-ID8OaeaT.html#64231c9db8,Ford Focus St.1.5 TDCi Titanium,12 500
100,8073789260,https://www.standvirtual.com/anuncio/fiat-tipo-sw-1-6-m-jet-lounge-ID8OoNpq.html#64231c9db8,Fiat Tipo SW 1.6 M-Jet Lounge,9 875
101,8074951476,https://www.standvirtual.com/anuncio/volvo-c30-knetic-ID8OtFKQ.html#64231c9db8,Volvo C30 Knetic,22 990
102,8074950414,https://www.standvirtual.com/anuncio/ford-fiesta-st-line-ID8OtFtI.html#64231c9db8,Ford Fiesta ST-Line,8 500
103,8074947008,https://www.standvirtual.com/anuncio/dodge-journey-sxt-at-ID8OtEAM.html#64231c9db8,Dodge Journey SXT AT,16 499
104,8073551170,https://www.standvirtual.com/anuncio/bmw-116-d-advantage-novo-modelo-ID8OnNtg.html#64231c9db8,BMW 116 d Advantage Novo Modelo,14 800
105,8067300388,https://www.standvirtual.com/anuncio/mercedes-benz-gle-350-d-4-matic-amg-coup-ID8NXzmc.html#64231c9db8,Mercedes-Benz GLE 350 d 4-Matic AMG Coupé,11 200
106,8050776076,https://www.standvirtual.com/anuncio/mercedes-benz-e-43-amg-biturbo-4matic-ID8MQeD2.html#64231c9db8,Mercedes-Benz E 43 AMG Biturbo 4Matic+,2 800
107,8074685785,https://www.standvirtual.com/anuncio/mini-countryman-cooper-d-ID8OsyDw.html#64231c9db8,MINI Countryman COOPER D,6 950
108,8050205273,https://www.standvirtual.com/anuncio/bmw-x5-sdrive-25d-7l-pack-desportivo-m-ID8MNQ8x.html#64231c9db8,BMW X5 sDrive 25d 7L Pack Desportivo M,5 500
109,8071726529,https://www.standvirtual.com/anuncio/ford-s-max-1-8-tdci-titannium-full-extras-ID8Og8Nz.html#64231c9db8,Ford S-Max 1.8 Tdci Titannium Full Extras,24 350
110,8056864528,https://www.standvirtual.com/anuncio/mercedes-benz-e-300-bluetec-hibrid-a-diesel-ID8NfMwS.html#64231c9db8,Mercedes-Benz E 300 Bluetec Hibrid a Diesel,24 990
111,8075370189,https://www.standvirtual.com/anuncio/renault-mgane-gt-line-ID8OwqGh.html#64231c9db8,Renault Mégane GT Line,7 000
112,8066692150,https://www.standvirtual.com/anuncio/ford-s-max-ID8NW17U.html#64231c9db8,Ford S-Max,31 000
113,8074685597,https://www.standvirtual.com/anuncio/bmw-225xe-active-tourer-m-performance-ID8OsyAt.html#64231c9db8,BMW 225xe Active Tourer M performance,5 900
114,8075264137,https://www.standvirtual.com/anuncio/renault-mgane-sport-tourer-1-5-dci-limited-ss-ID8OuZ5L.html#64231c9db8,Renault Mégane Sport Tourer 1.5 dCi Limited SS,27 490
115,8069299927,https://www.standvirtual.com/anuncio/mercedes-benz-ml-250-pack-off-road-completo-ID8O5XvP.html#64231c9db8,Mercedes-Benz ML 250 pack off road completo,35 999
116,8072939522,https://www.standvirtual.com/anuncio/seat-alhambra-2-0-diesel-7-lugares-ID8OlelY.html#64231c9db8,SEAT Alhambra 2.0 diesel 7 lugares,9 500
117,8071562113,https://www.standvirtual.com/anuncio/ford-focus-1-6-tdci-titanium-ID8Ofs1H.html#64231c9db8,Ford Focus 1.6 TDCi Titanium,31 749
118,8074878639,https://www.standvirtual.com/anuncio/peugeot-308-1-6-thp-16v-gti-cvm6-ID8OtmO3.html#64231c9db8,Peugeot 308 1.6 THP 16V GTi CVM6,28 999
119,8074626460,https://www.standvirtual.com/anuncio/mini-countryman-1-6-ID8OsjcE.html#64231c9db8,MINI Countryman 1.6,26 749
120,8073586856,https://www.standvirtual.com/anuncio/vw-sharan-2-0-tdi-bluemotion-ID8OnVKQ.html#64231c9db8,VW Sharan 2.0 TDi BlueMotion,25 999
121,8074684173,https://www.standvirtual.com/anuncio/abarth-500c-elaborazione-ID8Osydw.html#64231c9db8,Abarth 500C Elaborazione,18 000
122,8074947564,https://www.standvirtual.com/anuncio/vw-passat-variant-2-0-tdi-confortline-ID8OtEJK.html#64231c9db8,VW Passat Variant 2.0 TDi Confortline,9 150
123,8075065414,https://www.standvirtual.com/anuncio/land-rover-range-rover-v8-3-9l-ID8Ou9oy.html#64231c9db8,Land Rover Range Rover V8 3.9L,18 000
124,8074113389,https://www.standvirtual.com/anuncio/bmw-320-ID8Oq9Jj.html#64231c9db8,BMW 320,19 900
125,8074682873,https://www.standvirtual.com/anuncio/peugeot-3008-1-5-bluehdi-gt-line-ID8OsxSx.html#64231c9db8,Peugeot 3008 1.5 BlueHDi GT Line,15 500
126,8063769362,https://www.standvirtual.com/anuncio/mercedes-benz-glc-350-e-plug-in-iva-dedutvel-ID8NIKMa.html#64231c9db8,Mercedes-Benz GLC 350 e Plug in (IVA DEDUTÍVEL),25 900
127,8066025245,https://www.standvirtual.com/anuncio/opel-agila-1-3-cdti-enjoy-ID8NSdDn.html#64231c9db8,Opel Agila 1.3 CDTi Enjoy,13 500
128,8070379353,https://www.standvirtual.com/anuncio/mercedes-benz-a-180-cdi-ID8OaukW.html#bc3f889244,Mercedes-Benz A 180 CDI,10 500
129,8072643954,https://www.standvirtual.com/anuncio/citron-c4-grand-picasso-7-lugares-ID8OjZsK.html#bc3f889244,Citroën C4 Grand Picasso 7 LUGARES,12 990
130,8074041792,https://www.standvirtual.com/anuncio/peugeot-2008-1-6-e-hdi-allure-2-tronic-ID8OpR6v.html#bc3f889244,Peugeot 2008 1.6 e-HDi Allure 2-Tronic,34 900
131,8065718791,https://www.standvirtual.com/anuncio/citron-c3-1-4-e-hdi-air-exclusive-automatico-ID8NQWUz.html#bc3f889244,Citroën C3 1.4 E-HDI Air Exclusive Automatico,12 500
132,8054159798,https://www.standvirtual.com/anuncio/mercedes-benz-a-180-cdi-urban-ID8N4qTc.html#bc3f889244,Mercedes-Benz A 180 CDi Urban,9 875
133,8074947794,https://www.standvirtual.com/anuncio/mercedes-benz-vito-111cdi-ID8OtENs.html#bc3f889244,Mercedes-Benz Vito 111CDI,22 990
134,8072567659,https://www.standvirtual.com/anuncio/peugeot-3008-2-0-hdi-hybrid4-90g-ID8OjFCb.html#bc3f889244,Peugeot 3008 2.0 HDi Hybrid4 90g,8 500
135,8057984723,https://www.standvirtual.com/anuncio/bmw-420-gran-coup-pack-m-kit-m-performance-ID8NktWx.html#bc3f889244,BMW 420 Gran Coupé PACK M KIT M-PERFORMANCE,16 499
136,8054163200,https://www.standvirtual.com/anuncio/audi-a5-sportback-3xs-line-ID8N4rM4.html#bc3f889244,Audi A5 Sportback 3XS-LINE,14 800
137,8063739651,https://www.standvirtual.com/anuncio/bmw-420-gran-coup-x-drive-pack-m-kit-m-performance-ID8NID2X.html#bc3f889244,BMW 420 Gran Coupé X-DRIVE PACK M KIT M-PERFORMANCE,11 200
138,8073589141,https://www.standvirtual.com/anuncio/mercedes-benz-s-350-ID8OnXlH.html#bc3f889244,Mercedes-Benz S 350,2 800
139,8073267320,https://www.standvirtual.com/anuncio/mitsubishi-outlander-phev-ID8OmBD2.html#bc3f889244,Mitsubishi Outlander PHEV,6 950
140,8060419806,https://www.standvirtual.com/anuncio/toyota-auris-touring-sports-1-8-hybrid-sport-ID8NuHp4.html#bc3f889244,Toyota Auris Touring Sports 1.8 HYBRID SPORT,5 500
141,8066750140,https://www.standvirtual.com/anuncio/peugeot-308-allure-ID8NWgde.html#bc3f889244,Peugeot 308 ALLURE,24 350
142,8074497367,https://www.standvirtual.com/anuncio/citron-c4-grand-picasso-1-6-hdi-120cv-7-lugares-ID8OrLCw.html#bc3f889244,Citroën C4 Grand Picasso 1.6 HDI  120CV 7 Lugares,24 990
143,8065849980,https://www.standvirtual.com/anuncio/bmw-320-d-ID8NRu2v.html#bc3f889244,BMW 320 D,7 000
144,8069411535,https://www.standvirtual.com/anuncio/renault-grand-scnic-1-5-dci-luxe-7l-edc-ID8O6qyX.html#bc3f889244,Renault Grand Scénic 1.5 dCi Luxe 7L EDC,31 000
145,8058921166,https://www.standvirtual.com/anuncio/jaguar-xf-r-sport-awd-ID8Nopxs.html#bc3f889244,Jaguar XF R-Sport AWD,5 900
146,8075186325,https://www.standvirtual.com/anuncio/seat-leon-st-1-6-tdi-style-s-s-ID8OuEQJ.html#bc3f889244,SEAT Leon ST 1.6 TDI STYLE S/S,27 490
147,8075186323,https://www.standvirtual.com/anuncio/renault-captur-0-9-tce-exclusive-ID8OuEQH.html#bc3f889244,Renault Captur 0.9 TCE EXCLUSIVE,35 999
148,8068002575,https://www.standvirtual.com/anuncio/nissan-juke-tekna-premium-ID8O0v1N.html#bc3f889244,Nissan Juke Tekna Premium,9 500
149,8075186265,https://www.standvirtual.com/anuncio/renault-clio-sport-tourer-clio-st-0-9-tce-limited-ID8OuEPL.html#bc3f889244,Renault Clio Sport Tourer CLIO ST 0.9 TCE LIMITED,31 749
150,8075186356,https://www.standvirtual.com/anuncio/vw-polo-1-0-confortline-ID8OuERe.html#bc3f889244,VW Polo 1.0 CONFORTLINE,28 999
151,8072280801,https://www.standvirtual.com/anuncio/citron-c1-1-4-hdi-ID8OisZr.html#bc3f889244,Citroën C1 1.4 HDI,26 749
152,8075186315,https://www.standvirtual.com/anuncio/renault-clio-0-9-tce-limited-edition-ID8OuEQz.html#bc3f889244,Renault Clio 0.9 TCE LIMITED EDITION,25 999
153,8039478811,https://www.standvirtual.com/anuncio/bmw-850-caixa-manual-ID8M4PH5.html#bc3f889244,BMW 850 Caixa Manual,18 000
154,8074939671,https://www.standvirtual.com/anuncio/renault-clio-0-9-tce-limited-edition-ID8OtCGr.html#bc3f889244,Renault Clio 0.9 TCE LIMITED EDITION,9 150
155,8054546447,https://www.standvirtual.com/anuncio/audi-a5-2-0-tdi-coup-ID8N63tt.html#bc3f889244,Audi A5 2.0 Tdi Coupé,18 000
156,8059308013,https://www.standvirtual.com/anuncio/bmw-116-da-pack-m-ID8Nq2aW.html#bc3f889244,BMW 116 dA Pack M,19 900
157,8072965940,https://www.standvirtual.com/anuncio/land-rover-defender-90-ID8Olle4.html#bc3f889244,Land Rover Defender 90,15 500
158,8059414879,https://www.standvirtual.com/anuncio/bmw-420-d-line-sport-ID8NqtYz.html#bc3f889244,BMW 420 d line sport,25 900
159,8046729266,https://www.standvirtual.com/anuncio/bmw-218-gran-tourer-d-ID8MzfRU.html#bc3f889244,BMW 218 Gran Tourer d,13 500
160,8075275066,https://www.standvirtual.com/anuncio/renault-twingo-1-0-sce-limited-ID8Ow1V2.html#df30e8091f,Renault Twingo 1.0 SCE LIMITED,10 500
161,8071589881,https://www.standvirtual.com/anuncio/audi-a4-avant-2-0-tdi-s-line-ID8Ofzfz.html#df30e8091f,Audi A4 Avant 2.0 TDi S-line,12 990
